timestamp_sec,scenario,t_pa,t_quiet,t_charge,t_emmc,t_battery,soc,screen_state,cpu0_freq,cpu4_freq,gpu_freq,cpu2_on,cpu3_on,cpu6_on,chg_limit,restrict_chg,restrict_cur
1784193816,gaming,39895,38229,41686,41569,36400,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193818,gaming,39895,38229,41627,41511,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193820,gaming,39895,38229,41627,41511,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193822,gaming,39895,38281,41627,41453,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193824,gaming,39947,38281,41627,41395,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193826,gaming,39947,38281,41627,41395,36500,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193828,gaming,39947,38281,41627,41395,36400,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193831,gaming,39947,38281,41627,41395,36400,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193833,gaming,39947,38281,41627,41395,36500,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193835,gaming,39947,38281,41627,41453,36400,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193837,gaming,39947,38281,41627,41453,36500,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193839,gaming,39947,38281,41627,41453,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193841,gaming,39947,38281,41627,41453,36500,87,1,1900800,2400000,600000000,1,1,1,0,1,1500000
1784193843,gaming,39947,38281,41569,41395,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193845,gaming,39895,38281,41453,41395,36500,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193847,gaming,39895,38281,41453,41337,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193849,gaming,39895,38281,41453,41337,36400,87,1,1804800,2400000,320000000,1,1,1,0,1,1500000
1784193851,gaming,39895,38281,41453,41337,36500,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193853,gaming,39843,38281,41453,41337,36500,87,1,1804800,2400000,320000000,1,1,1,0,1,1500000
1784193856,gaming,39843,38281,41453,41337,36500,87,1,1804800,2400000,320000000,1,1,1,0,1,1500000
1784193858,gaming,39843,38281,41453,41337,36500,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193860,gaming,39843,38281,41337,41337,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193862,gaming,39739,38281,40930,41337,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193864,gaming,39583,38229,40581,41279,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193866,gaming,39427,38177,40348,41162,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193868,gaming,39270,38125,40058,41046,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193870,gaming,39114,38072,39895,40988,36400,87,1,1516800,2400000,1114800000,1,1,1,0,1,1500000
1784193872,gaming,39010,38020,39739,40872,36400,87,1,1516800,2400000,1260000000,1,1,1,0,1,1500000
1784193874,gaming,38906,37968,39635,40813,36400,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193876,gaming,38854,37916,39531,40755,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193878,gaming,38750,37864,39427,40639,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193881,gaming,38697,37812,39375,40639,36300,87,1,1804800,2400000,320000000,1,1,1,0,1,1500000
1784193883,gaming,38593,37760,39322,40639,36400,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193885,gaming,38593,37708,39322,40872,36300,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193887,gaming,38541,37656,39322,40872,36400,87,1,1190400,2400000,1260000000,1,1,1,0,1,1500000
1784193889,gaming,38489,37604,39270,40813,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193891,gaming,38489,37604,39270,40813,36300,87,1,940800,2400000,320000000,1,1,1,0,1,1500000
1784193893,gaming,38437,37552,39218,40755,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193895,gaming,38437,37552,39218,40755,36400,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193897,gaming,38437,37500,39322,40813,36400,87,1,1900800,2400000,1260000000,1,1,1,0,1,1500000
1784193899,gaming,38385,37500,39322,41046,36400,87,1,1804800,2400000,1260000000,1,1,1,0,1,1500000
1784193901,gaming,38437,37447,39375,41104,36300,87,1,1900800,2400000,1260000000,1,1,1,0,1,1500000
